fid,CD_MUN,NM_MUN,SIGLA,tot_13_22,porcent_13,porcent_22,normal_13_22,tot_13,tot_22,subt_13_22
4150,"4117214",Nova Santa Bárbara,PR,2570,55.136186770428,44.863813229572,0.10272373540856,1417,1153,264
4151,"4117222",Nova Santa Rosa,PR,5671,15.2883089402222,84.7116910597778,-0.694233821195556,867,4804,-3937
4152,"4117255",Nova Prata do Iguaçu,PR,6704,56.3693317422434,43.6306682577566,0.127386634844869,3779,2925,854
4153,"4117271",Nova Tebas,PR,4256,67.2932330827068,32.7067669172932,0.345864661654135,2864,1392,1472
4154,"4117297",Novo Itacolomi,PR,2106,40.9781576448243,59.0218423551757,-0.180436847103514,863,1243,-380
4155,"4117305",Ortigueira,PR,13236,59.3230583257782,40.6769416742218,0.186461166515564,7852,5384,2468
4156,"4117404",Ourizona,PR,2083,56.553048487758,43.446951512242,0.131060969755161,1178,905,273
4157,"4117453",Ouro Verde do Oeste,PR,3694,38.4407146724418,61.5592853275582,-0.231185706551164,1420,2274,-854
4158,"4117503",Paiçandu,PR,19985,44.7785839379535,55.2214160620465,-0.104428321240931,8949,11036,-2087
4159,"4117602",Palmas,PR,171501,43.0452300569676,56.9547699430324,-0.139095398860648,73823,97678,-23855
4160,"4117701",Palmeira,PR,21636,33.5921612127935,66.4078387872065,-0.32815677574413,7268,14368,-7100
4161,"4117800",Palmital,PR,19415,44.9909863507597,55.0090136492403,-0.100180272984806,8735,10680,-1945
4162,"4117909",Palotina,PR,18419,26.5975351539171,73.4024648460829,-0.468049296921657,4899,13520,-8621
4163,"4118006",Paraíso do Norte,PR,7357,47.4514068234335,52.5485931765665,-0.0509718635313308,3491,3866,-375
4164,"4118105",Paranacity,PR,5426,55.0681901953557,44.9318098046443,0.101363803907114,2988,2438,550
4165,"4118204",Paranaguá,PR,75047,35.4511172998254,64.5488827001746,-0.290977654003491,26605,48442,-21837
4166,"4118303",Paranapoema,PR,1605,61.6822429906542,38.3177570093458,0.233644859813084,990,615,375
4167,"4118402",Paranavaí,PR,45299,33.7733724806287,66.2266275193713,-0.324532550387426,15299,30000,-14701
4168,"4118451",Pato Bragado,PR,3490,22.6934097421203,77.3065902578797,-0.546131805157593,792,2698,-1906
4169,"4118501",Pato Branco,PR,46217,41.0411753250968,58.9588246749032,-0.179176493498064,18968,27249,-8281
4170,"4118600",Paula Freitas,PR,3327,41.9897805831079,58.0102194168921,-0.160204388337842,1397,1930,-533
4171,"4118709",Paulo Frontin,PR,4071,43.3800049127978,56.6199950872022,-0.132399901744043,1766,2305,-539
4172,"4118808",Peabiru,PR,7283,44.583276122477,55.416723877523,-0.10833447755046,3247,4036,-789
4173,"4118857",Perobal,PR,3910,35.4219948849105,64.5780051150895,-0.29156010230179,1385,2525,-1140
4174,"4118907",Pérola,PR,6610,40.4236006051437,59.5763993948563,-0.191527987897126,2672,3938,-1266
4175,"4119004",Pérola d'Oeste,PR,4107,43.0484538592647,56.9515461407353,-0.139030922814707,1768,2339,-571
4176,"4119103",Piên,PR,7740,28.5271317829457,71.4728682170543,-0.429457364341085,2208,5532,-3324
4177,"4119152",Pinhais,PR,65983,39.1752421078156,60.8247578921844,-0.216495157843687,25849,40134,-14285
4178,"4119202",Pinhalão,PR,3982,45.429432446007,54.570567553993,-0.0914113510798593,1809,2173,-364
4179,"4119251",Pinhal de São Bento,PR,1814,73.7045203969129,26.2954796030871,0.474090407938258,1337,477,860
4180,"4119301",Pinhão,PR,20415,66.8430075924565,33.1569924075435,0.336860151849131,13646,6769,6877
4181,"4119400",Piraí do Sul,PR,12998,40.0753962148023,59.9246037851977,-0.198492075703954,5209,7789,-2580
4182,"4119509",Piraquara,PR,47920,45.9578464106845,54.0421535893155,-0.0808430717863105,22023,25897,-3874
4183,"4119608",Pitanga,PR,18928,54.2106931530008,45.7893068469992,0.0842138630600169,10261,8667,1594
4184,"4119657",Pitangueiras,PR,19754,46.4412270932469,53.5587729067531,-0.0711754581350613,9174,10580,-1406
4185,"4119707",Planaltina do Paraná,PR,2467,54.2359140656668,45.7640859343332,0.0847182813133361,1338,1129,209
4186,"4119806",Planalto,PR,30460,61.0407091267236,38.9592908732764,0.220814182534471,18593,11867,6726
4187,"4119905",Ponta Grossa,PR,173668,36.7569154939309,63.243084506069,-0.264861690121381,63835,109833,-45998
4188,"4119954",Pontal do Paraná,PR,14367,42.4932136145333,57.5067863854667,-0.150135727709334,6105,8262,-2157
4189,"4120002",Porecatu,PR,6919,50.9033097268391,49.0966902731609,0.0180661945367828,3522,3397,125
4190,"4120101",Porto Amazonas,PR,2670,38.4644194756554,61.5355805243446,-0.230711610486891,1027,1643,-616
4191,"4120150",Porto Barreiro,PR,2434,55.4231717337716,44.5768282662284,0.108463434675431,1349,1085,264
4192,"4120200",Porto Rico,PR,2026,40.4738400789733,59.5261599210267,-0.190523198420533,820,1206,-386
4193,"4120309",Porto Vitória,PR,2233,45.0067174205105,54.9932825794895,-0.0998656515897895,1005,1228,-223
4194,"4120333",Prado Ferreira,PR,2387,48.9736070381232,51.0263929618768,-0.0205278592375366,1169,1218,-49
4195,"4120358",Pranchita,PR,3607,42.5006930967563,57.4993069032437,-0.149986138064874,1533,2074,-541
4196,"4120408",Presidente Castelo Branco,PR,2873,56.5610859728507,43.4389140271493,0.131221719457014,1625,1248,377
4197,"4120507",Primeiro de Maio,PR,6452,35.6943583384997,64.3056416615003,-0.286112833230006,2303,4149,-1846
4198,"4120606",Prudentópolis,PR,28095,26.6702260188646,73.3297739811354,-0.466595479622709,7493,20602,-13109
4199,"4120655",Quarto Centenário,PR,2697,47.2005932517612,52.7994067482388,-0.0559881349647758,1273,1424,-151
4200,"4120705",Quatiguá,PR,4922,37.0581064607883,62.9418935392117,-0.258837870784234,1824,3098,-1274
4201,"4120804",Quatro Barras,PR,12027,33.3167040824811,66.6832959175189,-0.333665918350378,4007,8020,-4013
4202,"4120853",Quatro Pontes,PR,3061,15.5831427638027,84.4168572361973,-0.688337144723946,477,2584,-2107
4203,"4120903",Quedas do Iguaçu,PR,17253,42.0854344172028,57.9145655827972,-0.158291311655944,7261,9992,-2731
4204,"4121000",Querência do Norte,PR,6108,54.7806155861166,45.2193844138834,0.0956123117223314,3346,2762,584
4205,"4121109",Quinta do Sol,PR,3128,51.5984654731458,48.4015345268542,0.0319693094629156,1614,1514,100
4206,"4121208",Quitandinha,PR,10214,33.7575876248287,66.2424123751713,-0.324848247503427,3448,6766,-3318
4207,"4121257",Ramilândia,PR,2564,55.3042121684867,44.6957878315133,0.106084243369735,1418,1146,272
4208,"4121307",Rancho Alegre,PR,2312,41.3062283737024,58.6937716262976,-0.173875432525952,955,1357,-402
4209,"4121356",Rancho Alegre D'Oeste,PR,1739,46.1184588844163,53.8815411155837,-0.0776308223116734,802,937,-135
4210,"4121406",Realeza,PR,10709,44.0377252778037,55.9622747221963,-0.119245494443926,4716,5993,-1277
4211,"4121505",Rebouças,PR,8934,48.2090888739646,51.7909111260354,-0.0358182225207074,4307,4627,-320
4212,"4121604",Renascença,PR,4064,53.0511811023622,46.9488188976378,0.0610236220472441,2156,1908,248
4213,"4121703",Reserva,PR,13996,47.3635324378394,52.6364675621606,-0.0527293512432124,6629,7367,-738
4214,"4121752",Reserva do Iguaçu,PR,3862,64.629725530813,35.370274469187,0.292594510616261,2496,1366,1130
4215,"4121802",Ribeirão Claro,PR,6777,45.9052678176184,54.0947321823816,-0.0818946436476318,3111,3666,-555
4216,"4121901",Ribeirão do Pinhal,PR,7186,59.3515168382967,40.6484831617033,0.187030336765934,4265,2921,1344
4217,"4122008",Rio Azul,PR,8203,35.1091064244788,64.8908935755211,-0.297817871510423,2880,5323,-2443
4218,"4122107",Rio Bom,PR,2123,45.3132359868111,54.6867640131889,-0.0937352802637777,962,1161,-199
4219,"4122156",Rio Bonito do Iguaçu,PR,8524,70.84702017832,29.15297982168,0.416940403566401,6039,2485,3554
4220,"4122172",Rio Branco do Ivaí,PR,2419,48.9045059942125,51.0954940057875,-0.0219098801157503,1183,1236,-53
4221,"4122206",Rio Branco do Sul,PR,19917,53.5823668223126,46.4176331776874,0.071647336446252,10672,9245,1427
4222,"4122305",Rio Negro,PR,19549,30.7841833341859,69.2158166658141,-0.384316333316282,6018,13531,-7513
4223,"4122404",Rolândia,PR,34579,29.2547499927702,70.7452500072298,-0.414905000144596,10116,24463,-14347
4224,"4122503",Roncador,PR,6339,55.6081400851869,44.3918599148131,0.112162801703739,3525,2814,711
4225,"4122602",Rondon,PR,5408,39.7004437869822,60.2995562130177,-0.205991124260355,2147,3261,-1114
4226,"4122651",Rosário do Ivaí,PR,3216,44.4029850746269,55.5970149253731,-0.111940298507463,1428,1788,-360
4227,"4122701",Sabáudia,PR,4591,27.5103463297756,72.4896536702244,-0.449793073404487,1263,3328,-2065
4228,"4122800",Salgado Filho,PR,2724,53.0102790014684,46.9897209985316,0.0602055800293687,1444,1280,164
4229,"4122909",Salto do Itararé,PR,3048,56.0367454068242,43.9632545931759,0.120734908136483,1708,1340,368
4230,"4123006",Salto do Lontra,PR,8609,64.6068068300616,35.3931931699384,0.292136136601231,5562,3047,2515
4231,"4123105",Santa Amélia,PR,2257,47.1422241914045,52.8577758085955,-0.0571555161719096,1064,1193,-129
4232,"4123204",Santa Cecília do Pavão,PR,2197,49.3855257168867,50.6144742831133,-0.0122894856622667,1085,1112,-27
4233,"4123303",Santa Cruz de Monte Castelo,PR,4961,45.4948599072768,54.5051400927232,-0.0901028018544648,2257,2704,-447
4234,"4123402",Santa Fé,PR,6615,40.7105064247921,59.2894935752079,-0.185789871504157,2693,3922,-1229
4235,"4123501",Santa Helena,PR,37880,61.3727560718057,38.6272439281943,0.227455121436114,23248,14632,8616
4236,"4123600",Santa Inês,PR,53061,70.654529692241,29.345470307759,0.41309059384482,37490,15571,21919
4237,"4123709",Santa Isabel do Ivaí,PR,5044,36.6177636796193,63.3822363203806,-0.267644726407613,1847,3197,-1350
4238,"4123808",Santa Izabel do Oeste,PR,6899,49.8478040295695,50.1521959704305,-0.00304391940861002,3439,3460,-21
4239,"4123824",Santa Lúcia,PR,7000,55.9857142857143,44.0142857142857,0.119714285714286,3919,3081,838
4240,"4123857",Santa Maria do Oeste,PR,5992,62.5,37.5,0.25,3745,2247,1498
4241,"4123907",Santa Mariana,PR,6579,50.5851953184374,49.4148046815625,0.0117039063687491,3328,3251,77
4242,"4123956",Santa Mônica,PR,2029,56.4810251355347,43.5189748644653,0.129620502710695,1146,883,263
4243,"4124004",Santana do Itararé,PR,3208,54.0523690773067,45.9476309226933,0.0810473815461346,1734,1474,260
4244,"4124020",Santa Tereza do Oeste,PR,6904,42.728852838934,57.271147161066,-0.145422943221321,2950,3954,-1004
4245,"4124053",Santa Terezinha de Itaipu,PR,13674,30.5982155916338,69.4017844083662,-0.388035688167325,4184,9490,-5306
4246,"4124103",Santo Antônio da Platina,PR,22998,37.5032611531438,62.4967388468562,-0.249934776937125,8625,14373,-5748
4247,"4124202",Santo Antônio do Caiuá,PR,1690,63.4319526627219,36.5680473372781,0.268639053254438,1072,618,454
4248,"4124301",Santo Antônio do Paraíso,PR,1588,52.7078085642317,47.2921914357683,0.0541561712846348,837,751,86
4249,"4124400",Santo Antônio do Sudoeste,PR,11521,52.5648815207013,47.4351184792987,0.0512976304140265,6056,5465,591
4250,"4124509",Santo Inácio,PR,3563,52.6241930957059,47.3758069042941,0.0524838619141173,1875,1688,187
4251,"4124608",São Carlos do Ivaí,PR,4034,40.4809122459098,59.5190877540902,-0.190381755081805,1633,2401,-768
4252,"4124707",São Jerônimo da Serra,PR,5735,59.1455972101133,40.8544027898867,0.182911944202267,3392,2343,1049
4253,"4124806",São João,PR,19812,73.0415909549768,26.9584090450232,0.460831819099536,14471,5341,9130
4254,"4124905",São João do Caiuá,PR,3439,61.7621401570224,38.2378598429776,0.235242803140448,2124,1315,809
4255,"4125001",São João do Ivaí,PR,6260,52.5079872204473,47.4920127795527,0.0501597444089457,3287,2973,314
4256,"4125100",São João do Triunfo,PR,8369,63.4364918150317,36.5635081849683,0.268729836300633,5309,3060,2249
4257,"4125209",São Jorge d'Oeste,PR,6283,47.8433869170778,52.1566130829222,-0.0431322616584435,3006,3277,-271
4258,"4125308",São Jorge do Ivaí,PR,3515,37.7809388335704,62.2190611664296,-0.244381223328592,1328,2187,-859
4259,"4125357",São Jorge do Patrocínio,PR,3813,41.3322842905848,58.6677157094152,-0.173354314188303,1576,2237,-661
4260,"4125407",São José da Boa Vista,PR,3323,37.767077941619,62.232922058381,-0.24465844116762,1255,2068,-813
4261,"4125456",São José das Palmeiras,PR,2473,55.6004852405985,44.3995147594015,0.112009704811969,1375,1098,277
4262,"4125506",São José dos Pinhais,PR,148142,35.6516045415885,64.3483954584115,-0.28696790916823,52815,95327,-42512
4263,"4125555",São Manoel do Paraná,PR,1451,38.7319090282564,61.2680909717436,-0.225361819434872,562,889,-327
4264,"4125605",São Mateus do Sul,PR,24322,49.2434832661788,50.7565167338212,-0.0151303346764247,11977,12345,-368
4265,"4125704",São Miguel do Iguaçu,PR,16582,37.5346761548667,62.4653238451333,-0.249306476902666,6224,10358,-4134
4266,"4125753",São Pedro do Iguaçu,PR,3692,43.6619718309859,56.3380281690141,-0.126760563380282,1612,2080,-468
4267,"4125803",São Pedro do Ivaí,PR,4949,44.473631036573,55.526368963427,-0.110527379268539,2201,2748,-547
4268,"4125902",São Pedro do Paraná,PR,1880,34.468085106383,65.531914893617,-0.31063829787234,648,1232,-584
4269,"4126009",São Sebastião da Amoreira,PR,4865,53.5457348406989,46.4542651593011,0.0709146968139774,2605,2260,345
4270,"4126108",São Tomé,PR,10288,51.1275272161742,48.8724727838258,0.0225505443234837,5260,5028,232
4271,"4126207",Sapopema,PR,3773,54.2539093559502,45.7460906440498,0.0850781871190034,2047,1726,321
4272,"4126256",Sarandi,PR,59345,44.4165473081136,55.5834526918864,-0.111669053837729,26359,32986,-6627
4273,"4126272",Saudade do Iguaçu,PR,3982,58.8648920140633,41.1351079859367,0.177297840281266,2344,1638,706
4274,"4126306",Sengés,PR,9555,40.8477237048666,59.1522762951334,-0.183045525902669,3903,5652,-1749
4275,"4126355",Serranópolis do Iguaçu,PR,3415,29.6339677891654,70.3660322108345,-0.407320644216691,1012,2403,-1391
4276,"4126405",Sertaneja,PR,3586,42.8611266034579,57.1388733965421,-0.142777467930842,1537,2049,-512
4277,"4126504",Sertanópolis,PR,9679,28.78396528567,71.21603471433,-0.4243206942866,2786,6893,-4107
4278,"4126603",Siqueira Campos,PR,10878,51.0663724949439,48.9336275050561,0.0213274498988784,5555,5323,232
4279,"4126652",Sulina,PR,2174,54.7838086476541,45.2161913523459,0.0956761729530819,1191,983,208
4280,"4126678",Tamarana,PR,5827,40.552599965677,59.447400034323,-0.18894800068646,2363,3464,-1101
4281,"4126702",Tamboara,PR,2927,41.1342671677485,58.8657328322515,-0.177314656645029,1204,1723,-519
4282,"4126801",Tapejara,PR,21632,31.4903846153846,68.5096153846154,-0.370192307692308,6812,14820,-8008
4283,"4126900",Tapira,PR,6763,38.0452461925181,61.9547538074819,-0.239095076149638,2573,4190,-1617
4284,"4127007",Teixeira Soares,PR,5738,43.3600557685605,56.6399442314395,-0.13279888462879,2488,3250,-762
4285,"4127106",Telêmaco Borba,PR,36835,42.5383466811456,57.4616533188544,-0.149233066377087,15669,21166,-5497
4286,"4127205",Terra Boa,PR,9578,34.2033827521403,65.7966172478597,-0.315932344957194,3276,6302,-3026
4287,"4127304",Terra Rica,PR,8365,37.4178123132098,62.5821876867902,-0.251643753735804,3130,5235,-2105
4288,"4127403",Terra Roxa,PR,14602,35.4677441446377,64.5322558553623,-0.290645117107246,5179,9423,-4244
4289,"4127502",Tibagi,PR,10176,52.5255503144654,47.4744496855346,0.0505110062893081,5345,4831,514
4290,"4127601",Tijucas do Sul,PR,8647,46.4207239505031,53.5792760494969,-0.0715855209899388,4014,4633,-619
4291,"4127700",Toledo,PR,81504,32.5591382018061,67.4408617981939,-0.348817235963879,26537,54967,-28430
4292,"4127809",Tomazina,PR,4588,46.2946817785528,53.7053182214472,-0.074106364428945,2124,2464,-340
4293,"4127858",Três Barras do Paraná,PR,6952,44.5051783659379,55.4948216340621,-0.109896432681243,3094,3858,-764
4294,"4127882",Tunas do Paraná,PR,3791,51.2529675547349,48.7470324452651,0.0250593510946979,1943,1848,95
4295,"4127908",Tuneiras do Oeste,PR,4829,38.910747566784,61.089252433216,-0.22178504866432,1879,2950,-1071
4296,"4127957",Tupãssi,PR,4791,27.46816948445,72.53183051555,-0.450636610311,1316,3475,-2159
4297,"4127965",Turvo,PR,16428,41.3623082542001,58.6376917457999,-0.172753834915997,6795,9633,-2838
4298,"4128005",Ubiratã,PR,13941,35.815221289721,64.184778710279,-0.283695574205581,4993,8948,-3955
4299,"4128104",Umuarama,PR,57852,29.1779022332849,70.8220977667151,-0.416441955334301,16880,40972,-24092
4300,"4128203",União da Vitória,PR,27813,40.3732067738108,59.6267932261892,-0.192535864523784,11229,16584,-5355
4301,"4128302",Uniflor,PR,1673,54.15421398685,45.84578601315,0.0830842797369994,906,767,139
4302,"4128401",Uraí,PR,6283,42.5592869648257,57.4407130351743,-0.148814260703486,2674,3609,-935
4303,"4128500",Wenceslau Braz,PR,11887,39.0763018423488,60.9236981576512,-0.218473963153024,4645,7242,-2597
4304,"4128534",Ventania,PR,5520,56.5398550724638,43.4601449275362,0.130797101449275,3121,2399,722
4305,"4128559",Vera Cruz do Oeste,PR,4949,39.9272580319256,60.0727419680744,-0.201454839361487,1976,2973,-997
4306,"4128609",Verê,PR,5540,56.6967509025271,43.3032490974729,0.133935018050542,3141,2399,742
4307,"4128625",Alto Paraíso,PR,10135,29.3734583127775,70.6265416872225,-0.41253083374445,2977,7158,-4181
4308,"4128633",Doutor Ulysses,PR,3565,59.2706872370266,40.7293127629734,0.185413744740533,2113,1452,661
4309,"4128658",Virmond,PR,2640,49.1666666666667,50.8333333333333,-0.0166666666666666,1298,1342,-44
4310,"4128708",Vitorino,PR,4111,41.4740938944296,58.5259061055704,-0.170518122111408,1705,2406,-701
4311,"4128807",Xambrê,PR,3907,43.0253391348861,56.9746608651139,-0.139493217302278,1681,2226,-545
4312,"4200051",Abdon Batista,SC,1852,39.14686825054,60.85313174946,-0.217062634989201,725,1127,-402
4313,"4200101",Abelardo Luz,SC,9085,43.390203632361,56.609796367639,-0.132195927352779,3942,5143,-1201
4314,"4200200",Agrolândia,SC,6287,20.9638937490059,79.0361062509941,-0.580722125019882,1318,4969,-3651
4315,"4200309",Agronômica,SC,3441,18.3667538506248,81.6332461493752,-0.632664922987504,632,2809,-2177
4316,"4200408",Água Doce,SC,4136,30.1982591876209,69.8017408123791,-0.396034816247582,1249,2887,-1638
4317,"4200507",Águas de Chapecó,SC,3594,56.1769616026711,43.8230383973289,0.123539232053422,2019,1575,444
4318,"4200556",Águas Frias,SC,1920,45.46875,54.53125,-0.090625,873,1047,-174
4319,"4200606",Águas Mornas,SC,4460,29.1031390134529,70.8968609865471,-0.417937219730942,1298,3162,-1864
4320,"4200705",Alfredo Wagner,SC,5973,29.0808638874937,70.9191361125063,-0.418382722250126,1737,4236,-2499
4321,"4200754",Alto Bela Vista,SC,1321,35.8819076457229,64.1180923542771,-0.282361847085541,474,847,-373
4322,"4200804",Anchieta,SC,20796,43.8978649740335,56.1021350259665,-0.122042700519331,9129,11667,-2538
4323,"4200903",Angelina,SC,3861,43.8746438746439,56.1253561253561,-0.122507122507123,1694,2167,-473
4324,"4201000",Anita Garibaldi,SC,5184,51.0802469135803,48.9197530864198,0.021604938271605,2648,2536,112
4325,"4201109",Anitápolis,SC,2365,36.7864693446089,63.2135306553911,-0.264270613107822,870,1495,-625
4326,"4201208",Antônio Carlos,SC,13274,43.2876299532922,56.7123700467078,-0.134247400934157,5746,7528,-1782
4327,"4201257",Apiúna,SC,6106,27.9233540779561,72.0766459220439,-0.441532918440878,1705,4401,-2696
4328,"4201273",Arabutã,SC,2836,34.7320169252468,65.2679830747532,-0.305359661495063,985,1851,-866
4329,"4201307",Araquari,SC,16940,31.3341204250295,68.6658795749705,-0.37331759149941,5308,11632,-6324
4330,"4201406",Araranguá,SC,37482,31.6205111786991,68.3794888213009,-0.367589776426018,11852,25630,-13778
