fid,CD_MUN,NM_MUN,SIGLA,porcent_nulo_e_branco,13_Soma - QT_VOTOS,22_Soma - QT_VOTOS,branco_Soma - QT_VOTOS,nulo_Soma - QT_VOTOS,porcent_13,porcent_22,normal_13_22,subt_13_22
1152,"2407005",Luís Gomes,RN,3.0250347705146,4907,671,42,132,87.9705987809251,12.0294012190749,0.759411975618501,4236
1153,"2407104",Macaíba,RN,3.29277514264109,27003,15201,410,1027,63.982087005971,36.017912994029,0.27964174011942,11802
1154,"2407203",Macau,RN,3.15982994369758,13159,3697,154,396,78.0671570953963,21.9328429046037,0.561343141907926,9462
1155,"2407252",Major Sales,RN,2.92028413575375,2066,394,19,55,83.9837398373984,16.0162601626016,0.679674796747967,1672
1156,"2407302",Marcelino Vieira,RN,2.91659256624578,4754,705,40,124,87.0855468034439,12.9144531965561,0.741710936068877,4049
1157,"2407401",Martins,RN,3.69724450645274,4264,1258,59,153,77.2183991307497,22.7816008692503,0.544367982614995,3006
1158,"2407500",Maxaranguape,RN,2.78440731901352,4883,2449,60,150,66.5984724495363,33.4015275504637,0.331969448990726,2434
1159,"2407609",Messias Targino,RN,2.39195433541723,2528,1063,26,62,70.3982177666388,29.6017822333612,0.407964355332776,1465
1160,"2407708",Montanhas,RN,3.73073803730738,5597,1525,68,208,78.5874754282505,21.4125245717495,0.57174950856501,4072
1161,"2407807",Monte Alegre,RN,3.3434650455927,8697,4977,146,327,63.6024572180781,36.3975427819219,0.272049144361562,3720
1162,"2407906",Monte das Gameleiras,RN,3.28317373461012,1516,605,17,55,71.4757190004715,28.5242809995285,0.429514380009429,911
1163,"2408003",Mossoró,RN,3.66980111508696,95281,55207,1683,4050,63.3146828983042,36.6853171016958,0.266293657966084,40074
1164,"2408102",Natal,RN,3.39494788320865,246881,219306,4603,11780,52.9575041775082,47.0424958224918,0.0591500835501633,27575
1165,"2408201",Nísia Floresta,RN,3.2618125036146,10013,6714,188,376,59.8613020864471,40.1386979135529,0.197226041728941,3299
1166,"2408300",Nova Cruz,RN,4.2704463098023,14344,6526,277,654,68.7302347867753,31.2697652132247,0.374604695735506,7818
1167,"2408409",Olho d'Água do Borges,RN,3.74574347332577,2801,591,49,83,82.5766509433962,17.4233490566038,0.651533018867924,2210
1168,"2408508",Ouro Branco,RN,2.96809986130374,2603,895,32,75,74.4139508290452,25.5860491709548,0.488279016580903,1708
1169,"2408607",Paraná,RN,2.27992400253325,2768,318,24,48,89.6953985742061,10.3046014257939,0.793907971484122,2450
1170,"2408706",Paraú,RN,3.86643233743409,2431,851,42,90,74.0706886045095,25.9293113954906,0.481413772090189,1580
1171,"2408805",Parazinho,RN,2.72108843537415,2858,1146,44,68,71.3786213786214,28.6213786213786,0.427572427572428,1712
1172,"2408904",Parelhas,RN,4.81484054748836,8320,5380,214,479,60.7299270072993,39.2700729927007,0.214598540145985,2940
1173,"2408953",Rio do Fogo,RN,3.03298369771262,4680,2993,72,168,60.9930926625831,39.0069073374169,0.219861853251662,1687
1174,"2409100",Passa e Fica,RN,4.5035691109669,4843,2515,86,261,65.8195161728731,34.1804838271269,0.316390323457461,2328
1175,"2409209",Passagem,RN,3.13342318059299,1910,965,19,74,66.4347826086957,33.5652173913043,0.328695652173913,945
1176,"2409308",Patu,RN,3.09423347398031,5793,1786,70,172,76.4348858688481,23.5651141311519,0.528697717376963,4007
1177,"2409332",Santa Maria,RN,2.59350259350259,2566,1002,42,53,71.9170403587444,28.0829596412556,0.438340807174888,1564
1178,"2409407",Pau dos Ferros,RN,2.70222846113353,12715,3920,130,332,76.4352269311692,23.5647730688308,0.528704538623385,8795
1179,"2409506",Pedra Grande,RN,2.72610647851187,2290,743,18,67,75.5028025057699,24.4971974942301,0.510056050115397,1547
1180,"2409605",Pedra Preta,RN,2.67571884984026,1733,704,18,49,71.1120229790726,28.8879770209274,0.422240459581453,1029
1181,"2409704",Pedro Avelino,RN,3.20623916811092,3319,1149,40,108,74.2837958818263,25.7162041181737,0.485675917636526,2170
1182,"2409803",Pedro Velho,RN,3.41862193438794,6797,2300,82,240,74.7169396504342,25.2830603495658,0.494338793008684,4497
1183,"2409902",Pendências,RN,2.76912426445137,6685,1742,63,177,79.3283493532693,20.6716506467307,0.586566987065385,4943
1184,"2410009",Pilões,RN,2.35207644248438,2339,318,18,46,88.0316146029356,11.9683853970644,0.760632292058713,2021
1185,"2410108",Poço Branco,RN,2.70030003333704,7098,1658,74,169,81.0644129739607,18.9355870260393,0.621288259479214,5440
1186,"2410207",Portalegre,RN,3.92047565960609,3603,1568,52,159,69.6770450589828,30.3229549410172,0.393540901179656,2035
1187,"2410256",Porto do Mangue,RN,3.23741007194245,3027,739,31,95,80.3770578863516,19.6229421136484,0.607541157727031,2288
1188,"2410306",Serra Caiada,RN,2.83718900043649,4736,1942,57,138,70.9194369571728,29.0805630428272,0.418388739143456,2794
1189,"2410405",Pureza,RN,3.66125437758676,4585,1467,57,173,75.7600793126239,24.2399206873761,0.515201586252479,3118
1190,"2410504",Rafael Fernandes,RN,2.82950423216445,3352,666,27,90,83.4245893479343,16.5754106520657,0.668491786958686,2686
1191,"2410603",Rafael Godeiro,RN,2.52595155709343,1714,1103,31,42,60.844870429535,39.155129570465,0.216897408590699,611
1192,"2410702",Riacho da Cruz,RN,2.28070175438596,1665,563,10,42,74.7307001795332,25.2692998204668,0.494614003590664,1102
1193,"2410801",Riacho de Santana,RN,3.24118207816969,2616,429,27,75,85.9113300492611,14.0886699507389,0.718226600985222,2187
1194,"2410900",Riachuelo,RN,1.98262839879154,3750,1441,27,78,72.2404161047968,27.7595838952032,0.444808322095935,2309
1195,"2411007",Rodolfo Fernandes,RN,3.24261725535611,2701,641,30,82,80.81986834231,19.18013165769,0.6163973668462,2060
1196,"2411056",Tibau,RN,2.57174804323518,3581,1647,43,95,68.4965570007651,31.5034429992349,0.369931140015302,1934
1197,"2411106",Ruy Barbosa,RN,2.49918857513794,1613,1391,21,56,53.6950732356858,46.3049267643142,0.0739014647137151,222
1198,"2411205",Santa Cruz,RN,3.45510664762519,14462,6495,214,536,69.0079686978098,30.9920313021902,0.380159373956196,7967
1199,"2411403",Santana do Matos,RN,3.45759657619101,6843,1729,78,229,79.8296780214652,20.1703219785348,0.596593560429305,5114
1200,"2411429",Santana do Seridó,RN,5.50045085662759,1414,682,42,80,67.4618320610687,32.5381679389313,0.349236641221374,732
1201,"2411502",Santo Antônio,RN,3.39184373762703,10692,3948,130,384,73.0327868852459,26.9672131147541,0.460655737704918,6744
1202,"2411601",São Bento do Norte,RN,2.81546811397558,2188,677,19,64,76.369982547993,23.630017452007,0.52739965095986,1511
1203,"2411700",São Bento do Trairí,RN,3.68705035971223,2423,790,26,97,75.4123871770931,24.5876128229069,0.508247743541861,1633
1204,"2411809",São Fernando,RN,2.78514588859416,2154,778,19,65,73.4652114597544,26.5347885402456,0.469304229195089,1376
1205,"2411908",São Francisco do Oeste,RN,3.46188885514728,2569,610,39,75,80.8115759672853,19.1884240327147,0.616231519345706,1959
1206,"2412005",São Gonçalo do Amarante,RN,3.00994661604115,35473,24301,585,1270,59.3452002542912,40.6547997457088,0.186904005085823,11172
1207,"2412104",São João do Sabugi,RN,3.22871980130955,3276,1010,44,99,76.4349043397107,23.5650956602893,0.528698086794214,2266
1208,"2412203",São José de Mipibu,RN,3.53826568818332,16259,9504,268,677,63.1098862710088,36.8901137289912,0.262197725420176,6755
1209,"2412302",São José do Campestre,RN,3.52941176470588,5333,2621,76,215,67.0480261503646,32.9519738496354,0.340960523007292,2712
1210,"2412401",São José do Seridó,RN,3.3112582781457,2791,859,40,85,76.4657534246575,23.5342465753425,0.529315068493151,1932
1211,"2412500",São Miguel,RN,4.68459447861536,10989,2338,203,452,82.4566669167855,17.5433330832145,0.649133338335709,8651
1212,"2412559",São Miguel do Gostoso,RN,2.85872117110896,4754,2280,57,150,67.5860108046631,32.4139891953369,0.351720216093261,2474
1213,"2412609",São Paulo do Potengi,RN,3.07772561293688,6357,4791,106,248,57.0236813778256,42.9763186221744,0.140473627556512,1566
1214,"2412708",São Pedro,RN,2.88735258235055,3493,1283,29,113,73.1365159128978,26.8634840871022,0.462730318257956,2210
1215,"2412807",São Rafael,RN,3.67270242569183,4159,1480,58,157,73.7542117396702,26.2457882603298,0.475084234793403,2679
1216,"2412906",São Tomé,RN,2.99191374663073,4113,3085,53,169,57.1408724645735,42.8591275354265,0.14281744929147,1028
1217,"2413003",São Vicente,RN,4.02921771913289,2913,1160,44,127,71.5197643014977,28.4802356985023,0.430395286029953,1753
1218,"2413102",Senador Elói de Souza,RN,2.59454705364996,3210,1220,30,88,72.4604966139955,27.5395033860045,0.44920993227991,1990
1219,"2413201",Senador Georgino Avelino,RN,2.96411856474259,2057,1053,22,73,66.1414790996785,33.8585209003215,0.322829581993569,1004
1220,"2413300",Serra de São Bento,RN,3.7914691943128,3079,1184,51,117,72.2261318320432,27.7738681679568,0.444522636640863,1895
1221,"2413359",Serra do Mel,RN,2.77865487843385,5930,3307,95,169,64.198332792032,35.801667207968,0.283966655840641,2623
1222,"2413409",Serra Negra do Norte,RN,3.28060925600469,3373,1580,55,113,68.1001413284878,31.8998586715122,0.362002826569756,1793
1223,"2413508",Serrinha,RN,2.4968106433388,3798,1552,39,98,70.9906542056075,29.0093457943925,0.419813084112149,2246
1224,"2413557",Serrinha dos Pintos,RN,3.47523892267593,2811,522,44,76,84.3384338433843,15.6615661566157,0.686768676867687,2289
1225,"2413607",Severiano Melo,RN,3.13008865569025,4352,1002,47,126,81.2850205453866,18.7149794546134,0.625700410907732,3350
1226,"2413706",Sítio Novo,RN,3.48093166112106,3067,704,42,94,81.3312118801379,18.6687881198621,0.626624237602758,2363
1227,"2413805",Taboleiro Grande,RN,2.68166089965398,1714,536,15,47,76.1777777777778,23.8222222222222,0.523555555555556,1178
1228,"2413904",Taipu,RN,3.58375997142517,6386,1712,86,215,78.8589775253149,21.1410224746851,0.577179550506298,4674
1229,"2414001",Tangará,RN,3.93449595916631,6035,2999,112,258,66.8031879566084,33.1968120433916,0.336063759132167,3036
1230,"2414100",Tenente Ananias,RN,3.05711987127916,4674,1351,48,142,77.5767634854772,22.4232365145228,0.551535269709543,3323
1231,"2414159",Tenente Laurentino Cruz,RN,3.55979525360633,3045,1100,33,120,73.4620024125452,26.5379975874548,0.469240048250905,1945
1232,"2414209",Tibau do Sul,RN,3.1570792175092,6560,3440,111,215,65.6,34.4,0.312,3120
1233,"2414308",Timbaúba dos Batistas,RN,2.92614955875523,1404,686,23,40,67.177033492823,32.822966507177,0.343540669856459,718
1234,"2414407",Touros,RN,3.13064133016627,13053,7338,194,465,64.0135353832573,35.9864646167427,0.280270707665146,5715
1235,"2414456",Triunfo Potiguar,RN,2.78810408921933,2240,898,17,73,71.38304652645,28.61695347355,0.427660930528999,1342
1236,"2414506",Umarizal,RN,3.48571428571429,5458,1298,60,184,80.7874481941978,19.2125518058022,0.615748963883955,4160
1237,"2414605",Upanema,RN,3.41342683304115,5863,3503,127,204,62.5987614776853,37.4012385223148,0.251975229553705,2360
1238,"2414704",Várzea,RN,2.89235412474849,2523,1338,24,91,65.3457653457653,34.6542346542347,0.306915306915307,1185
1239,"2414753",Venha-Ver,RN,4.60251046025105,2440,296,33,99,89.1812865497076,10.8187134502924,0.783625730994152,2144
1240,"2414803",Vera Cruz,RN,4.25281954887218,5568,2582,128,234,68.319018404908,31.680981595092,0.36638036809816,2986
1241,"2414902",Viçosa,RN,4.37158469945355,1127,273,23,41,80.5,19.5,0.61,854
1242,"2415008",Vila Flor,RN,3.18035426731079,1824,581,20,59,75.8419958419958,24.1580041580042,0.516839916839917,1243
1243,"2500106",Água Branca,PB,6.45738451528953,4992,759,72,325,86.8022952529995,13.1977047470005,0.736045905059989,4233
1244,"2500205",Aguiar,PB,4.93070362473348,2946,621,37,148,82.5904121110177,17.4095878889823,0.651808242220353,2325
1245,"2500304",Alagoa Grande,PB,7.42016999770273,12179,3941,241,1051,75.5521091811414,24.4478908188586,0.511042183622829,8238
1246,"2500403",Alagoa Nova,PB,8.45178052880942,9259,2721,203,903,77.2871452420701,22.7128547579299,0.545742904841402,6538
1247,"2500502",Alagoinha,PB,6.91777188328912,7210,1563,153,499,82.1839735552263,17.8160264447737,0.643679471104525,5647
1248,"2500536",Alcantil,PB,6.88812896922325,2395,1417,73,209,62.8279118572928,37.1720881427072,0.256558237145855,978
1249,"2500577",Algodão de Jandaíra,PB,5.901774659513,1987,293,21,122,87.1491228070175,12.8508771929825,0.742982456140351,1694
1250,"2500601",Alhandra,PB,7.1693604175838,8886,5875,205,935,60.1991734977305,39.8008265022695,0.20398346995461,3011
1251,"2500700",São João do Rio do Peixe,PB,6.37460426114486,9107,1835,138,607,83.2297569000183,16.7702430999817,0.664595138000366,7272
1252,"2500734",Amparo,PB,3.44827586206897,1781,235,17,55,88.343253968254,11.656746031746,0.766865079365079,1546
1253,"2500775",Aparecida,PB,5.71428571428571,4196,1249,71,259,77.0615243342516,22.9384756657484,0.541230486685032,2947
1254,"2500809",Araçagi,PB,7.23824786324786,8616,1803,155,658,82.6950763029081,17.3049236970919,0.653901526058163,6813
1255,"2500908",Arara,PB,8.10810810810811,4913,1445,103,458,77.2727272727273,22.7272727272727,0.545454545454545,3468
1256,"2501005",Araruna,PB,7.9924776680771,7305,2480,159,691,74.6550843127235,25.3449156872764,0.493101686254471,4825
1257,"2501104",Areia,PB,8.59927894244892,10656,3034,314,974,77.8378378378378,22.1621621621622,0.556756756756757,7622
1258,"2501153",Areia de Baraúnas,PB,6.19212962962963,1374,247,18,89,84.7624922887107,15.2375077112893,0.695249845774213,1127
1259,"2501203",Areial,PB,7.39276536864993,3502,1183,94,280,74.7491995731057,25.2508004268943,0.494983991462113,2319
1260,"2501302",Aroeiras,PB,6.6963942492504,9786,2350,176,695,80.6361239288069,19.3638760711931,0.612722478576137,7436
1261,"2501351",Assunção,PB,5.72755417956656,2365,680,36,149,77.6683087027915,22.3316912972085,0.553366174055829,1685
1262,"2501401",Baía da Traição,PB,6.29187775780356,4760,974,63,322,83.0136030694105,16.9863969305895,0.660272061388211,3786
1263,"2501500",Bananeiras,PB,7.27908891328211,10851,2664,254,807,80.2885682574917,19.7114317425083,0.605771365149834,8187
1264,"2501534",Baraúna,PB,6.25342841470104,2821,597,50,178,82.5336454066706,17.4663545933294,0.650672908133411,2224
1265,"2501575",Barra de Santana,PB,7.48101470350622,4268,1458,96,367,74.5371987425777,25.4628012574223,0.490743974851554,2810
1266,"2501609",Barra de Santa Rosa,PB,6.04645866545206,6568,1683,93,438,79.6024724275845,20.3975275724155,0.592049448551691,4885
1267,"2501708",Barra de São Miguel,PB,5.33036076205918,3418,1253,53,210,73.1749090130593,26.8250909869407,0.463498180261186,2165
1268,"2501807",Bayeux,PB,6.73340408344289,30905,27977,886,3365,52.4863285893822,47.5136714106178,0.0497265717876431,2928
1269,"2501906",Belém,PB,6.88608555439628,7007,2810,158,568,71.3761841703168,28.6238158296832,0.427523683406336,4197
1270,"2502003",Belém do Brejo do Cruz,PB,5.34836065573771,3472,1147,51,210,75.1677852348993,24.8322147651007,0.503355704697987,2325
1271,"2502052",Bernardino Batista,PB,6.20090946672179,1932,337,18,132,85.1476421330983,14.8523578669017,0.702952842661965,1595
1272,"2502102",Boa Ventura,PB,6.46551724137931,3024,665,45,210,81.9734345351044,18.0265654648956,0.639468690702087,2359
1273,"2502151",Boa Vista,PB,6.17545209696037,3354,1523,78,243,68.7717859339758,31.2282140660242,0.375435718679516,1831
1274,"2502201",Bom Jesus,PB,4.44444444444444,2140,268,29,83,88.8704318936877,11.1295681063123,0.777408637873754,1872
1275,"2502300",Bom Sucesso,PB,4.47559989215422,3124,419,38,128,88.1738639570985,11.8261360429015,0.76347727914197,2705
1276,"2502409",Bonito de Santa Fé,PB,6.51666666666667,4281,1328,66,325,76.3237653770726,23.6762346229274,0.526475307541451,2953
1277,"2502508",Boqueirão,PB,6.62549129702414,8136,3505,184,642,69.8909028433983,30.1090971566017,0.397818056867967,4631
1278,"2502607",Igaracy,PB,6.14119922630561,3147,735,28,226,81.0664605873261,18.9335394126739,0.621329211746522,2412
1279,"2502706",Borborema,PB,7.3484213467449,2643,673,56,207,79.7044632086852,20.2955367913148,0.594089264173703,1970
1280,"2502805",Brejo do Cruz,PB,6.06535632461112,5520,2270,83,420,70.8600770218229,29.1399229781772,0.417201540436457,3250
1281,"2502904",Brejo dos Santos,PB,5.28836144076619,3359,1190,77,177,73.8404044845021,26.1595955154979,0.476808089690042,2169
1282,"2503001",Caaporã,PB,6.97758758250526,8746,4079,260,702,68.1949317738791,31.8050682261209,0.363898635477583,4667
1283,"2503100",Cabaceiras,PB,6.31952662721894,2704,1254,70,197,68.3173319858514,31.6826680141486,0.366346639717029,1450
1284,"2503209",Cabedelo,PB,5.84952107046236,20106,18523,563,1837,52.0489787465376,47.9510212534624,0.0409795749307516,1583
1285,"2503308",Cachoeira dos Índios,PB,5.87471600129828,5004,796,50,312,86.2758620689655,13.7241379310345,0.72551724137931,4208
1286,"2503407",Cacimba de Areia,PB,4.23676012461059,2523,551,26,110,82.0754716981132,17.9245283018868,0.641509433962264,1972
1287,"2503506",Cacimba de Dentro,PB,8.36336752610664,7568,2348,115,790,76.3210972166196,23.6789027833804,0.526421944332392,5220
1288,"2503555",Cacimbas,PB,7.71739130434783,3667,578,59,296,86.3839811542992,13.6160188457008,0.727679623085984,3089
1289,"2503605",Caiçara,PB,7.31209150326797,3256,1282,47,311,71.749669457911,28.250330542089,0.434993389158219,1974
1290,"2503704",Cajazeiras,PB,5.14136787237403,29068,6965,426,1527,80.6704964893292,19.3295035106708,0.613409929786584,22103
1291,"2503753",Cajazeirinhas,PB,5.79710144927536,2355,505,19,157,82.3426573426573,17.6573426573427,0.646853146853147,1850
1292,"2503803",Caldas Brandão,PB,6.78351923514682,3130,965,47,251,76.4346764346764,23.5653235653236,0.528693528693529,2165
1293,"2503902",Camalaú,PB,5.7455268389662,4252,489,49,240,89.6857203121704,10.3142796878296,0.793714406243409,3763
1294,"2504009",Campina Grande,PB,7.12059837739944,124668,115859,3846,14594,51.8311873511082,48.1688126488918,0.0366237470221638,8809
1295,"2504033",Capim,PB,7.82241014799154,3595,1201,85,322,74.9582985821518,25.0417014178482,0.499165971643036,2394
1296,"2504074",Caraúbas,PB,5.36558242980261,2725,679,38,155,80.0528789659224,19.9471210340776,0.601057579318449,2046
1297,"2504108",Carrapateira,PB,6.81003584229391,1342,218,14,100,86.025641025641,13.974358974359,0.720512820512821,1124
1298,"2504157",Casserengue,PB,8.47204438753734,3594,695,76,321,83.7957565866169,16.2042434133831,0.675915131732339,2899
1299,"2504207",Catingueira,PB,6.01370210606445,2813,891,41,196,75.9449244060475,24.0550755939525,0.51889848812095,1922
1300,"2504306",Catolé do Rocha,PB,5.08398656215006,12853,4099,226,682,75.8199622463426,24.1800377536574,0.516399244926852,8754
1301,"2504355",Caturité,PB,6.86845168800931,3105,895,70,225,77.625,22.375,0.5525,2210
1302,"2504405",Conceição,PB,6.8046820405311,8486,2183,117,662,79.5388508763708,20.4611491236292,0.590777017527416,6303
